Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
34993235,12/13/2016 01:30:29 AM,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,34-49 111 STREET,111 STREET,34 AVENUE,37 AVENUE,,,ADDRESS,CORONA,,Precinct,Open,12/13/2016 09:30:29 AM,"Your complaint has been forwarded to the New York Police Department for a non-emergency response. If the police determine the vehicle is illegally parked, they will ticket the vehicle and then you may either contact a private towing company to remove the vehicle or ask your local precinct to contact 'rotation tow'. Any fees charged for towing will have to be paid by the vehicle owner. 311 will have additional information in 8 hours. Please note your service request number for future reference.",,03 QUEENS,QUEENS,1023790,214543,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75545907447218,-73.85728210077362,"(40.75545907447218, -73.85728210077362)"
34992979,12/13/2016 01:30:24 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10031,,,,,BROADWAY,WEST  142 STREET,INTERSECTION,NEW YORK,,Precinct,Assigned,12/13/2016 09:30:24 AM,Your complaint has been received by the Police Department and additional information will be available later.,12/13/2016 02:16:58 AM,09 MANHATTAN,MANHATTAN,997576,239672,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82450977848781,-73.9518504924377,"(40.82450977848781, -73.9518504924377)"
34994660,12/13/2016 01:28:54 AM,,DOT,Department of Transportation,Street Condition,Pothole,,10010,284 3 AVENUE,3 AVENUE,EAST   22 STREET,EAST   23 STREET,,,ADDRESS,NEW YORK,,N/A,Open,,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,12/13/2016 01:28:54 AM,06 MANHATTAN,MANHATTAN,988814,208268,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73832300677118,-73.98353068574357,"(40.73832300677118, -73.98353068574357)"
34990886,12/13/2016 01:28:28 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10014,455 HUDSON STREET,HUDSON STREET,MORTON STREET,BARROW STREET,,,ADDRESS,NEW YORK,,Precinct,Open,12/13/2016 09:28:28 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,02 MANHATTAN,MANHATTAN,982394,205702,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73128095200977,-74.00669671709193,"(40.73128095200977, -74.00669671709193)"
34989791,12/13/2016 01:25:30 AM,12/13/2016 03:11:23 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10458,2467 ARTHUR AVENUE,ARTHUR AVENUE,EAST 188 STREET,EAST 189 STREET,,,ADDRESS,BRONX,,Precinct,Closed,12/13/2016 09:25:30 AM,The Police Department responded to the complaint and took action to fix the condition.,12/13/2016 01:51:33 AM,06 BRONX,BRONX,1015694,251532,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85701607734053,-73.88633097435276,"(40.85701607734053, -73.88633097435276)"
34991260,12/13/2016 01:23:46 AM,12/13/2016 02:40:07 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11354,147-37 ROOSEVELT AVENUE,ROOSEVELT AVENUE,147 STREET,149 STREET,,,ADDRESS,FLUSHING,,Precinct,Closed,12/13/2016 09:23:46 AM,The Police Department responded to the complaint and took action to fix the condition.,12/13/2016 02:10:31 AM,07 QUEENS,QUEENS,1034609,217193,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76267763032604,-73.81821164381647,"(40.76267763032604, -73.81821164381647)"
34994902,12/13/2016 01:23:34 AM,12/13/2016 02:14:51 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11368,109-33 54 AVENUE,54 AVENUE,OTIS AVENUE,111 STREET,,,ADDRESS,CORONA,,Precinct,Closed,12/13/2016 09:23:34 AM,The Police Department issued a summons in response to the complaint.,12/13/2016 02:14:51 AM,04 QUEENS,QUEENS,1025069,209792,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74241298268449,-73.85269445216294,"(40.74241298268449, -73.85269445216294)"
34994634,12/13/2016 01:21:52 AM,,DOT,Department of Transportation,Street Sign - Missing,St Name - Attached to Pole,Street,11373,,,,,LAMONT AVENUE,94 STREET,INTERSECTION,ELMHURST,,N/A,Open,01/12/2017 01:21:52 AM,The Department of Transportation requires 30 days to respond to this type of complaint. Please note your Service Request number for future reference.,,04 QUEENS,QUEENS,1019732,211420,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74690445377658,-73.87194573056009,"(40.74690445377658, -73.87194573056009)"
34992200,12/13/2016 01:18:27 AM,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10468,2272 HAMPDEN PLACE,HAMPDEN PLACE,WEST 182 STREET,BEND,,,ADDRESS,BRONX,,Precinct,Open,12/13/2016 09:18:27 AM,"Your complaint has been forwarded to the New York Police Department for a non-emergency response. If the police determine the vehicle is illegally parked, they will ticket the vehicle and then you may either contact a private towing company to remove the vehicle or ask your local precinct to contact 'rotation tow'. Any fees charged for towing will have to be paid by the vehicle owner. 311 will have additional information in 8 hours. Please note your service request number for future reference.",,07 BRONX,BRONX,1008772,253039,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8611742776438,-73.91134824382134,"(40.8611742776438, -73.91134824382134)"
34990939,12/13/2016 01:18:25 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10472,1240 MORRISON AVENUE,MORRISON AVENUE,WESTCHESTER AVENUE,EAST 172 STREET,,,ADDRESS,BRONX,,Precinct,Assigned,12/13/2016 09:18:25 AM,Your complaint has been received by the Police Department and additional information will be available later.,12/13/2016 02:05:14 AM,09 BRONX,BRONX,1018877,241935,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83066324047387,-73.87487410501063,"(40.83066324047387, -73.87487410501063)"
34996275,12/13/2016 01:18:19 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458,2965 DECATUR AVENUE,DECATUR AVENUE,BEDFORD PARK BOULEVARD,EAST 201 STREET,,,ADDRESS,BRONX,,Precinct,Open,12/13/2016 09:18:19 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,07 BRONX,BRONX,1016447,255687,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.868417573390104,-73.88358894644256,"(40.868417573390104, -73.88358894644256)"
34988833,12/13/2016 01:18:13 AM,12/13/2016 02:43:16 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10029,309 EAST 110 STREET,EAST 110 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,12/13/2016 09:18:13 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/13/2016 01:37:23 AM,11 MANHATTAN,MANHATTAN,1000845,228189,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79298659403502,-73.9400673309631,"(40.79298659403502, -73.9400673309631)"
34989548,12/13/2016 01:16:52 AM,12/13/2016 03:07:14 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10304,26 TARGEE STREET,TARGEE STREET,VAN DUZER STREET,FREAN STREET,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,12/13/2016 09:16:52 AM,The Police Department issued a summons in response to the complaint.,12/13/2016 01:27:47 AM,01 STATEN ISLAND,STATEN ISLAND,961154,167605,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62668341679171,-74.08320312749493,"(40.62668341679171, -74.08320312749493)"
34989264,12/13/2016 01:16:19 AM,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Traffic Sign or Signal Blocked,Street,11373,41-05 94 STREET,94 STREET,41 AVENUE,41 ROAD,,,ADDRESS,ELMHURST,,N/A,Open,12/17/2016 01:16:19 AM,"The Department of Parks and Recreation usually requires 4 days to inspect the condition. If warranted, the issue will be resolved within 10 days if the tree is blocking a traffic signal or a sign that guides traffic. Signs that do not guide traffic will be addressed within 20 days. Please note your Service Request number for future reference.",,04 QUEENS,QUEENS,1019753,211312,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74660793692107,-73.87187051194952,"(40.74660793692107, -73.87187051194952)"
34996234,12/13/2016 01:14:04 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10453,1920 WALTON AVENUE,WALTON AVENUE,EAST 177 STREET,EAST TREMONT AVENUE,,,ADDRESS,BRONX,,Precinct,Assigned,12/13/2016 09:14:04 AM,Your complaint has been received by the Police Department and additional information will be available later.,12/13/2016 03:08:48 AM,05 BRONX,BRONX,1009434,249138,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85046533985372,-73.90896964351693,"(40.85046533985372, -73.90896964351693)"
34990890,12/13/2016 01:13:47 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,99-20 34 AVENUE,34 AVENUE,99 STREET,100 STREET,,,ADDRESS,CORONA,,Precinct,Open,12/13/2016 09:13:47 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,03 QUEENS,QUEENS,1020580,214523,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75541795166919,-73.86886854525453,"(40.75541795166919, -73.86886854525453)"
34992975,12/13/2016 01:13:42 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11375,64-35 YELLOWSTON BOULEVARD,YELLOWSTON BOULEVARD,64 ROAD,65 AVENUE,,,ADDRESS,FOREST HILLS,,Precinct,Open,12/13/2016 09:13:42 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,06 QUEENS,QUEENS,1025437,205805,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73146796301902,-73.85139084430263,"(40.73146796301902, -73.85139084430263)"
34990716,12/13/2016 01:13:26 AM,,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11369,111-10 ASTORIA BOULEVARD,ASTORIA BOULEVARD,111 STREET,112 STREET,,,ADDRESS,EAST ELMHURST,,Precinct,Open,12/13/2016 09:13:26 AM,"Your complaint has been forwarded to the New York Police Department for a non-emergency response. If the police determine the vehicle is illegally parked, they will ticket the vehicle and then you may either contact a private towing company to remove the vehicle or ask your local precinct to contact 'rotation tow'. Any fees charged for towing will have to be paid by the vehicle owner. 311 will have additional information in 8 hours. Please note your service request number for future reference.",,03 QUEENS,QUEENS,1023251,216160,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75989971472077,-73.85921821420601,"(40.75989971472077, -73.85921821420601)"
34989159,12/13/2016 01:11:09 AM,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11218,480 OCEAN PARKWAY,OCEAN PARKWAY,CORTELYOU ROAD,DITMAS AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Assigned,12/13/2016 09:11:09 AM,Your complaint has been received by the Police Department and additional information will be available later.,12/13/2016 01:46:03 AM,12 BROOKLYN,BROOKLYN,991775,171310,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6368797681971,-73.97288711824744,"(40.6368797681971, -73.97288711824744)"
34990727,12/13/2016 01:10:48 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10014,344 WEST 12 STREET,WEST 12 STREET,GREENWICH STREET,WASHINGTON STREET,,,ADDRESS,NEW YORK,,Precinct,Open,12/13/2016 09:10:48 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,02 MANHATTAN,MANHATTAN,982254,207983,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.737541704730724,-74.00720253410014,"(40.737541704730724, -74.00720253410014)"
34989889,12/13/2016 01:07:13 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10030,666 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST 141 STREET,WEST 145 STREET,,,ADDRESS,NEW YORK,,Precinct,Assigned,12/13/2016 09:07:13 AM,Your complaint has been received by the Police Department and additional information will be available later.,12/13/2016 01:13:46 AM,09 MANHATTAN,MANHATTAN,999394,239090,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82290942397937,-73.94528300939929,"(40.82290942397937, -73.94528300939929)"
34988777,12/13/2016 01:05:41 AM,12/13/2016 03:14:30 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10003,33 SAINT MARKS PLACE,SAINT MARKS PLACE,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,12/13/2016 09:05:41 AM,The Police Department responded to the complaint and took action to fix the condition.,12/13/2016 01:46:00 AM,03 MANHATTAN,MANHATTAN,987528,204806,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.728821238531886,-73.98817293728263,"(40.728821238531886, -73.98817293728263)"
34992609,12/13/2016 01:05:00 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10034,618 ACADEMY STREET,ACADEMY STREET,SHERMAN AVENUE,VERMILYEA AVENUE,,,ADDRESS,NEW YORK,,Precinct,Open,12/13/2016 09:05:00 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,12 MANHATTAN,MANHATTAN,1005218,254447,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86504796739113,-73.92419222671695,"(40.86504796739113, -73.92419222671695)"
34992233,12/13/2016 01:04:44 AM,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10301,630 VICTORY BOULEVARD,VICTORY BOULEVARD,FOREST AVENUE,EDDY STREET,,,ADDRESS,STATEN ISLAND,,Precinct,Assigned,12/13/2016 09:04:44 AM,Your complaint has been received by the Police Department and additional information will be available later.,12/13/2016 01:27:45 AM,01 STATEN ISLAND,STATEN ISLAND,958937,167773,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62713848387574,-74.09119047412325,"(40.62713848387574, -74.09119047412325)"
34990829,12/13/2016 01:01:57 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11109,4-50 48 AVENUE,48 AVENUE,CENTER BOULEVARD,5 STREET,,,ADDRESS,LONG ISLAND CITY,,Precinct,Assigned,12/13/2016 09:01:57 AM,Your complaint has been received by the Police Department and additional information will be available later.,12/13/2016 02:28:23 AM,02 QUEENS,QUEENS,996259,210565,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74462072351487,-73.95666110920945,"(40.74462072351487, -73.95666110920945)"
34991878,12/13/2016 01:00:25 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10030,672 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST 141 STREET,WEST 145 STREET,,,ADDRESS,NEW YORK,,Precinct,Assigned,12/13/2016 09:00:25 AM,Your complaint has been received by the Police Department and additional information will be available later.,12/13/2016 01:11:36 AM,09 MANHATTAN,MANHATTAN,999417,239154,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82308504635165,-73.94519976314912,"(40.82308504635165, -73.94519976314912)"
